"open","cum_days","G_menardii","G_siphonifera","O_universa","G_sacculifer","G_ruber_pink","G_ruber_white","P_obliquiloculata","N_dutertrei","G_calida","G_crassaformis","G_glutinata","G_truncatulinoides","G_bulloides","G_falconensis","total_abund"
2013-01-23,1843,0.0209877449181771,0.0104938724590886,0.00836574447787481,0.0712555955089161,0.0398473618551405,0.140456446760109,0.12996257430102,0.180303808615249,0.144639318999046,0.00212812798121377,0.00836574447787481,0.22015117047039,0,0.0230424891759008,136.27
2013-02-07,1858,0.00368491924624453,0.0521774889331473,0.00137882098710681,0.00967593675162677,0.00829711576451995,0.00782944548819133,0.00736983849248905,0.0230367927494981,0.120949209395335,0.00599101750538224,0.00782944548819133,0.751779969198268,0,0,1240.19
2013-02-14,1865,0.00822688893699935,0.0288662769719275,0.0103196940174641,0.0639388034928195,0.0659594428808545,0.0536191094753554,0.0329797214404272,0.0536191094753554,0.166991412282601,0.0165259435664285,0.0103196940174641,0.488633903442304,0,0,138.57
2013-02-21,1879,0.00998712525289682,0.00682361596468641,0.00577524370057017,0.230697075593158,0.102997976825455,0.140831340812948,0.0693581018944271,0.0840720985837778,0.19128195696156,0.0015817546441052,0.0231193672981424,0.126650726503587,0.00472687143645393,0.00209674452823248,543.7
2013-03-07,1893,0.00875495699151325,0.0804613115193778,0.0443303511561524,0.106189773750455,0.119868196708749,0.109465698576601,0.125347228874116,0.112205214659285,0.165309680262074,0.00327592482614609,0.0492538171229334,0.0727983294699132,0.0021839498840974,0.00055556619858618,521.99
2013-03-21,1907,0.0416304271173691,0.0389506593639078,0.0235067346794857,0.0389506593639078,0.115512094214993,0.0644789732258292,0.0530547001715992,0.116851978091723,0.250511271479279,0.0120824616252556,0.0564161632307656,0.18737218213018,0.000681695305705084,0,425.41
2013-04-04,1921,0.0281519939130824,0.0332542630801593,0.00255113458353847,0.139372510405944,0.0959137089916305,0.116367542407018,0.0498590162466992,0.126616837488251,0.319697444389742,0.0115024839994629,0.0166047531665399,0.0601083113279327,0,0,223.43
2013-04-18,1935,0.0476681394207167,0.021060382916053,0.0490918016691213,0.280510554737359,0.117820324005891,0.100981836033382,0.0336769759450172,0.0715267550319097,0.204761904761905,0.00559646539027982,0.018213058419244,0.0490918016691213,0,0,203.7
2013-05-02,1949,0.0312138728323699,0.0972382787411689,0.0531791907514451,0.121130378933847,0.0990366088631985,0.0807964033397559,0.0201669877970456,0.0624277456647399,0.251380860629416,0.0531791907514451,0.00552344251766217,0.122928709055877,0,0.00179833012202954,77.85
2013-05-16,1963,0.0486366019926586,0.0842947037231253,0.0506030414263241,0.108678552700577,0.101074986890404,0.0768222338751966,0.020582066072365,0.0468012585212375,0.368904037755637,0.0336916622968013,0.0149449396958574,0.0431305715783954,0,0.00183534347142108,76.28
2013-05-30,1977,0.0378501135503407,0.108062074186223,0.0730507191521575,0.0783497350492051,0.108062074186223,0.126987130961393,0.0189250567751703,0.0215745647236942,0.329863739591219,0.0404996214988645,0.0270628311884936,0.0297123391370174,0,0,52.84
2013-06-13,1991,0.00308234258036107,0.116468516072215,0.0691325407309555,0.0471158080140907,0.141567591369441,0.163584324086306,0.00946719506825187,0.015631880228974,0.411933069132541,0.0063848524878908,0.00308234258036107,0.0125495376486129,0,0,45.42
2013-06-27,2005,0.0209643605870021,0.0987421383647799,0.0987421383647799,0.0419287211740042,0.131865828092243,0.188679245283019,0.00293501048218029,0.0238993710691824,0.29643605870021,0.0329140461215933,0.0329140461215933,0.0270440251572327,0.00293501048218029,0,47.7
2013-07-11,2019,0.00624455416787685,0.0498112111530642,0.0393552134766192,0.188788846935812,0.182544292767935,0.338222480395004,0,0.0124891083357537,0.136944525123439,0.0145222189950624,0.022799883822248,0.00827766482718559,0,0,68.86
2013-07-25,2033,0,0.139762549468861,0.0685273901270569,0.154759425119767,0.247031868360758,0.321391376796501,0.0268694022078734,0.0147885857113101,0.00895646740262445,0,0.00895646740262445,0.00604040824828161,0,0.00291605915434285,48.01
2013-08-08,2047,0.0021628302178279,0.0529893403367836,0.0596323188629692,0.185385447242391,0.245017766105361,0.251660744631546,0.00448014830835779,0.00448014830835779,0.150007724393635,0.0132859570523714,0.0154487872701993,0.0154487872701993,0,0,64.73
2013-08-22,2061,0.0199509975498775,0.0500525026251313,0.0651032551627581,0.229961498074904,0.295064753237662,0.135106755337767,0.0199509975498775,0.0500525026251313,0.105005250262513,0.00490024501225061,0,0.0248512425621281,0,0,28.57
2013-09-05,2075,0.00491525423728814,0.0557627118644068,0.0411864406779661,0.0967796610169492,0.489152542372881,0.203389830508475,0,0.036271186440678,0.0508474576271186,0.0120338983050847,0.00966101694915254,0,0,0,59
2013-09-19,2089,0.00699901768172888,0.056114931237721,0.0139980353634578,0.0526768172888016,0.442043222003929,0.298256385068762,0.00356090373280943,0.00356090373280943,0.112229862475442,0,0.0105599214145383,0,0,0,81.44
2013-10-03,2103,0.0067780580075662,0.0991488020176545,0.0135561160151324,0.0923707440100883,0.421027742749054,0.207124842370744,0,0.0405107187894073,0.0923707440100883,0.0135561160151324,0.00898486759142497,0.00457124842370744,0,0,63.44
2013-10-17,2117,0.0495409665685086,0.0767365321323402,0.0543911311276633,0.0940585484150355,0.395981292222415,0.192967261389226,0.00242508227957734,0.0346440325653906,0.0841849991338992,0.00502338472198164,0.00502338472198164,0.00502338472198164,0,0,57.73
2013-10-31,2131,0.0814332247557003,0.0350162866449511,0.0578175895765472,0.151465798045603,0.302117263843648,0.20928338762215,0.0236156351791531,0,0.0928338762214984,0,0.011400651465798,0.0236156351791531,0,0.011400651465798,12.28
2013-11-23,2147,0.0962671905697446,0.0882215361586678,0.00271306951071195,0.0507998877350547,0.0454673028346899,0.040134717934325,0.331462250912153,0.28337543268781,0.0507998877350547,0.00271306951071195,0.00804565441107681,0,0,0,106.89
2013-11-30,2154,0.0213424394408281,0.0944936506242664,0.003041297620318,0.006082595240636,0.0152598442001921,0.0396435812613382,0.469533667698218,0.259150570910255,0.0701099135631203,0,0.0152598442001921,0,0.003041297620318,0.003041297620318,187.42
2013-12-07,2161,0.0216191700052914,0.0799002192153602,0.015118300703001,0.0475470557109381,0.030236601406002,0.030236601406002,0.427621135384383,0.285055559755084,0.0410461864086477,0.00219215360193514,0.00650086930229042,0,0,0.0129261471010658,132.29
2013-12-14,2168,0.100730294636112,0.136741374968522,0.0430622009569378,0.0863762276504659,0.0287081339712919,0.021657013346764,0.330899017879627,0.172752455300932,0.0430622009569378,0.03601108033241,0,0,0,0,39.71
2013-12-21,2175,0.0788095894185726,0.110223201984018,0.0394047947092863,0.0708184072747313,0.0157068062827225,0.00799118214384128,0.322678423808212,0.18903279140259,0.149627996693304,0,0,0.0157068062827225,0,0,36.29
2013-12-28,2182,0,0.221001221001221,0.0463980463980464,0.035002035002035,0.035002035002035,0.035002035002035,0.150997150997151,0.221001221001221,0.232397232397232,0,0,0.0231990231990232,0,0,24.57
2014-01-04,2189,0.04583835946924,0.0116606353035786,0.0116606353035786,0.04583835946924,0,0.02291917973462,0.172496984318456,0.137917169280257,0.275834338560515,0.0345798150381986,0,0.241254523522316,0,0,24.87
2014-01-11,2196,0.0359394703656999,0,0.0539092055485498,0.0450819672131148,0.0271122320302648,0.0271122320302648,0.225094577553594,0.171185372005044,0.126103404791929,0.00914249684741488,0.0179697351828499,0.234237074401009,0,0.0271122320302648,31.72
2014-01-18,2203,0.0300068316779652,0.012034263492564,0.00599085606180041,0.0150296915234642,0.0360502391087288,0.0360502391087288,0.240212307530611,0.183194072205581,0.0840821903410584,0,0.0420410951705292,0.303273950286405,0,0.012034263492564,190.29
2014-01-25,2210,0.0130551285779569,0.0332350130862864,0.00356237796518632,0.00771675460097212,0.0130551285779569,0.0136471272485564,0.0688484067965602,0.0599372689127996,0.124039300402975,0.00593037264758423,0.0225478791907274,0.632649245980641,0,0.00177599601179843,962.84
2014-02-01,2217,0.010364657999242,0.0301382503666354,0,0.00753044309324897,0.0113039036366932,0.0122431492741444,0.0517903340089311,0.0734424176512268,0.0734424176512268,0.00659119745579778,0.010364657999242,0.709970833951258,0,0.00281773691235355,606.87
2014-02-08,2224,0.0413992962119644,0.00600289795073484,0,0.0117987994204099,0.0474021941626992,0.0474021941626992,0.0178016973711447,0.0945973918443386,0.153798385427448,0.00600289795073484,0.0296004967915545,0.538190850755537,0,0.00600289795073484,48.31
2014-02-15,2231,0.0301465162854432,0.0421629598397808,0,0.0241382945082745,0.0421629598397808,0.0301465162854432,0.072309476125224,0.114472435965005,0.165595024770739,0.0030568145883841,0.0120164435543375,0.442711078317698,0.0030568145883841,0.0180246653315063,94.87
2014-02-22,2238,0.0333916593759113,0.0374744823563721,0.0125400991542724,0.0249343832020997,0.0374744823563721,0.0417031204432779,0.0708661417322835,0.0749489647127442,0.137503645377661,0.020851560221639,0.0333916593759113,0.466608340624089,0,0.00831146106736658,68.58
2014-03-01,2246,0.0272108843537415,0.054421768707483,0.00680272108843537,0.0249433106575964,0.0498866213151927,0.0566893424036281,0.0476190476190476,0.0861678004535147,0.253968253968254,0.0090702947845805,0.0226757369614512,0.337868480725624,0,0.0226757369614512,110.25
